vehicle_id,vehicle_type,time,whether_app,pre_sum,label_sum,segment_pre_0,segment_pre_1,segment_pre_2,segment_pre_3,segment_pre_4,segment_label_0,segment_label_1,segment_label_2,segment_label_3,segment_label_4
宁BN0585_0,1,b'2021-08-18 15:27:53',1,26.869693994522095,43.43333959579468,1.9106588,5.4672904,2.0237205,6.068746,12.22421,1.84998,5.35002,1.99998,6.0833397,28.15002
宁CB0100_1,3,b'2021-08-18 15:28:50',0,34.157763719558716,32.000041007995605,2.2873042,6.7327743,2.479755,7.5881276,15.837395,2.13336,6.28332,2.3500202,6.79998,14.43336
鲁E791FG_0,1,b'2021-08-18 15:29:08',0,26.430367827415466,27.89993941783905,1.8822647,5.478029,1.9991398,6.0552273,12.061442,1.76664,5.1166797,1.99998,6.11664,12.900001
京CAU681_0,1,b'2021-08-18 15:30:51',1,27.015382647514343,28.333320021629333,1.9281032,5.508069,2.0336902,6.1142817,12.301863,1.5833399,4.90002,1.63332,4.99998,15.21666
宁C55355_0,1,b'2021-08-18 15:33:54',1,26.614515781402588,37.29996085166931,1.9015186,5.446932,2.0070455,6.024829,12.112144,1.75002,5.51664,11.23332,6.28332,12.51666
宁CCD361_0,1,b'2021-08-18 15:34:07',1,27.010445594787598,26.666640043258667,1.9178143,5.4434724,2.0233266,6.042837,12.264855,1.86666,5.31666,1.9499999,5.55,11.98332
宁CDA891_0,1,b'2021-08-18 15:37:01',0,26.736339926719666,26.44998013973236,1.9088538,5.5113864,2.0177455,6.0938683,12.188984,1.78332,5.4833403,1.9166399,5.58336,11.68332
甘AF7T67_0,1,b'2021-08-18 15:37:15',1,26.82015895843506,26.65001928806305,1.9086903,5.51548,2.0193496,6.0982614,12.215179,1.71666,5.2666802,1.9499999,5.63334,12.08334
蒙L64182_1,12,b'2021-08-18 15:40:11',0,36.557403802871704,35.433361530303955,2.4803545,7.0610566,2.7271132,7.943438,17.271496,2.26668,6.66666,2.86668,7.6999803,15.93336
宁A9KQ77_0,1,b'2021-08-18 15:43:18',1,27.065305709838867,25.866599678993225,1.9135612,5.540165,2.0283024,6.12911,12.351201,1.66668,4.9166403,1.99998,5.38332,11.89998
宁AYN666_0,11,b'2021-08-18 15:46:53',1,32.464081048965454,33.733259439468384,2.205431,6.37477,2.3686833,7.3237486,14.609862,2.0666401,7.6999803,2.76666,7.0333204,14.16666
宁A1387C_0,1,b'2021-08-18 15:49:53',0,25.126090049743652,24.28332030773163,1.8131026,5.1648555,1.944686,5.622983,11.444438,1.63332,5.03334,1.69998,5.31666,10.60002
宁A320S5_0,11,b'2021-08-18 15:52:30',0,36.21567249298096,34.98335838317871,2.4275544,7.014687,2.6642346,7.877132,16.631735,2.26668,6.4500003,2.3999999,7.51668,16.35
宁CA1179_1,16,b'2021-08-18 15:53:16',0,38.692177534103394,35.26667833328247,2.6675162,7.7381477,2.942085,8.632002,18.186506,2.26668,6.51666,2.4333599,7.5833397,16.46664
宁A1855C_0,1,b'2021-08-18 15:53:54',1,27.02204167842865,27.733320593833923,1.9188521,5.499901,2.0261965,6.10727,12.329673,1.8333601,5.31666,2.29998,6.56664,11.716681
宁BCT328_0,1,b'2021-08-18 15:53:56',0,25.982785820961,25.583340525627136,1.8618444,5.3964024,1.9824421,5.9150515,11.86529,1.86666,5.28336,1.86666,5.7666597,10.8
宁CGJ265_0,1,b'2021-08-18 15:54:31',1,26.872386932373047,28.43340039253235,1.9088953,5.454397,2.015683,6.0523624,12.227443,1.9833599,6.03336,2.13336,6.2999997,11.98332
鲁VC8076_1,12,b'2021-08-18 15:56:39',1,36.61912679672241,64.58333730697632,2.497572,7.262491,2.753533,8.199875,17.282755,2.36664,6.34998,2.50002,7.5333605,45.83334
宁A9HA13_0,1,b'2021-08-18 15:58:03',1,26.823554635047913,36.349979639053345,1.8997846,5.4740276,2.0101569,6.0616674,12.247497,1.8,5.51664,1.99998,6.10002,20.93334
宁D60500_1,16,b'2021-08-18 15:58:20',1,36.37194514274597,32.46665954589844,2.4464111,7.05226,2.6865702,7.936161,17.199282,2.23332,6.53334,2.51664,6.78336,14.4
晋KD4455_1,16,b'2021-08-18 16:00:03',0,39.62443470954895,38.48334074020386,2.748696,7.722744,2.9971085,8.68052,18.719013,2.48334,7.11666,2.6333401,8.26668,17.983318
青A93321_0,1,b'2021-08-18 16:03:14',1,27.080018520355225,23.83332073688507,1.9301702,5.502458,2.029161,6.144091,12.3433,1.66668,4.78332,1.73334,5.29998,10.35
蒙BJQ139_0,1,b'2021-08-18 16:04:12',1,26.79547369480133,26.08337938785553,1.9165673,5.5261335,2.016144,6.152643,12.237756,2.01666,5.50002,1.8333601,5.73336,10.99998
宁BAF132_0,1,b'2021-08-18 16:04:24',1,26.859278082847595,26.81670069694519,1.9130158,5.4672875,2.0118647,6.0919814,12.266964,1.8833401,5.56668,1.8,5.9833198,11.58336
宁CA6257_1,16,b'2021-08-18 16:05:15',0,34.43085551261902,35.51663875579834,2.3185036,6.8543577,2.5041118,7.6969476,16.2007,2.46666,6.78336,2.36664,7.6499996,16.249979
鲁B9197L_0,1,b'2021-08-18 16:07:35',1,27.077423930168152,26.383320093154907,1.9250684,5.5365424,2.0261948,6.1704693,12.361445,1.63332,5.31666,1.8833401,5.58336,11.9666395
宁CE0809_0,11,b'2021-08-18 16:08:53',0,32.44089961051941,39.06672120094299,2.2247262,6.3944693,2.3823032,7.390453,14.445698,2.18334,6.38334,9.70002,6.85002,13.95
宁CDQ506_0,11,b'2021-08-18 16:10:24',1,31.571216583251953,28.483319878578186,2.1614206,6.226803,2.3046832,7.1530166,14.145442,1.86666,5.38332,1.84998,6.0833397,13.30002
青A0C888_0,1,b'2021-08-18 16:15:03',1,26.853808164596558,26.53331995010376,1.9120791,5.5187664,2.0166767,6.126836,12.32492,1.9166399,5.7,1.9000201,5.65002,11.36664
宁BZ6801_0,11,b'2021-08-18 16:15:22',0,34.73784327507019,34.049999713897705,2.3280265,6.8276167,2.5238535,7.7263427,15.904627,2.20002,6.88332,2.44998,7.56666,14.95002
蒙CB6027_0,11,b'2021-08-18 16:16:59',0,37.78655648231506,46.34999871253967,2.5374122,7.5834947,2.8060474,8.550262,17.515867,2.46666,6.96666,2.55,7.90002,26.46666
宁EN2115_0,1,b'2021-08-18 16:17:13',0,27.884963750839233,26.81670069694519,1.9856125,5.744355,2.0892768,6.4448824,12.807461,1.78332,5.35002,1.9000201,6.0,11.78334
甘J6R117_0,1,b'2021-08-18 16:21:31',0,30.01316785812378,24.816720485687256,2.092999,5.7053094,2.220161,6.4834614,13.235817,1.73334,4.68336,1.73334,5.41668,11.25
宁AY290L_0,1,b'2021-08-18 16:24:22',0,25.113794803619385,23.166659474372864,1.8047819,5.1511188,1.9305955,5.6138587,11.494573,1.65,4.7999997,1.63332,5.1,9.98334
宁EAD783_0,1,b'2021-08-18 16:25:21',0,24.930031299591064,25.08336067199707,1.8042222,5.118419,1.935775,5.5657554,11.337918,1.8333601,5.18334,1.75002,5.7666597,10.54998
甘LW0761_0,1,b'2021-08-18 16:27:23',1,27.11963653564453,25.533299446105957,1.9167991,5.562683,2.0242982,6.1784997,12.454041,1.71666,4.9500003,1.78332,5.4,11.68332
宁AC8658_1,16,b'2021-08-18 16:29:01',0,35.90222239494324,36.633299589157104,2.4190896,7.0958757,2.6435008,7.9654627,17.027878,2.48334,7.05,2.6666398,8.08332,16.35
京AXN389_0,1,b'2021-08-18 16:29:34',1,26.916697025299072,27.43332087993622,1.9091691,5.4929338,2.014055,6.1003633,12.327409,2.21664,5.63334,2.16666,5.61666,11.80002
宁AJ1517_1,12,b'2021-08-18 16:33:33',0,32.07164525985718,60.89994192123413,2.1705098,6.516407,2.3309948,7.3429017,15.377108,2.36664,6.11664,2.23332,6.7666802,43.41666
宁AV050T_0,1,b'2021-08-18 16:34:12',0,26.856848001480103,21.233400106430054,1.9086277,5.530979,2.0242748,6.120613,12.320993,1.66668,4.23336,1.53336,4.8499804,8.95002
宁AY789G_0,1,b'2021-08-18 16:35:21',0,27.09742248058319,24.616620540618896,1.9273986,5.529493,2.03858,6.1414022,12.406757,1.99998,4.7666397,1.66668,4.99998,11.18334
宁CDD303_0,1,b'2021-08-18 16:38:56',1,27.04182207584381,25.549979209899902,1.9236941,5.52166,2.0352826,6.1298256,12.395916,2.0666401,5.38332,2.03334,5.63334,10.43334
宁A03Y03_0,1,b'2021-08-18 16:38:57',1,26.81489109992981,31.48331880569458,1.9110118,5.5336037,2.0260997,6.1241746,12.303755,2.48334,6.4500003,2.1,6.86664,13.583341
宁AB118K_0,1,b'2021-08-18 16:39:22',1,26.791234016418457,27.75000035762787,1.9034104,5.482535,2.0166824,6.0687704,12.252935,2.0666401,5.65002,2.03334,6.25002,11.74998
宁AD0058_1,2,b'2021-08-18 16:39:49',0,29.75505530834198,31.333318948745728,2.0700274,5.9686856,2.2054462,6.749058,13.520623,2.21664,6.01668,2.18334,6.55002,14.36664
宁C3E330_0,1,b'2021-08-18 16:39:51',0,25.19839346408844,24.83333945274353,1.806329,5.164459,1.9413851,5.6163397,11.499565,1.71666,5.4,1.86666,5.56668,10.2833395
渝C2E882_0,1,b'2021-08-18 16:40:32',1,26.47257685661316,29.15009915828705,1.8752917,5.470747,1.9952304,6.02536,12.150238,1.9833599,5.86668,2.26668,6.25002,12.78336
晋A9HA02_0,11,b'2021-08-18 16:42:32',1,32.15718626976013,36.75000071525574,2.1701932,6.44068,2.3360376,7.349011,14.606897,2.46666,6.85002,2.6500201,7.71666,17.06664
浙G2C7H3_0,1,b'2021-08-18 16:43:30',1,26.22815430164337,33.64997863769531,1.8602647,5.395549,1.9774617,5.935765,11.997938,2.26668,5.61666,7.36668,6.4166403,11.98332
川AJ98L2_0,1,b'2021-08-18 16:43:34',1,26.760444045066833,25.149959921836853,1.8963218,5.498759,2.0126805,6.075299,12.244756,2.05002,5.03334,1.76664,5.29998,10.99998
宁AD462H_0,1,b'2021-08-18 16:43:39',1,26.727983951568604,29.016659259796143,1.8862528,5.499833,2.0072849,6.066152,12.264796,2.16666,5.43336,1.9833599,6.11664,13.31664
宁A6U938_0,1,b'2021-08-18 16:43:50',1,26.736765503883362,26.116679906845093,1.8901325,5.499299,2.0089378,6.069055,12.236353,2.13336,5.1666603,1.75002,5.46666,11.59998
宁CEL892_0,1,b'2021-08-18 16:47:44',1,26.969093084335327,26.64996027946472,1.9123604,5.499907,2.0267084,6.1164236,12.341054,1.86666,5.51664,1.9666799,5.83332,11.46666
宁A0660J_0,1,b'2021-08-18 16:48:00',1,26.85455024242401,32.4166202545166,1.8967665,5.5497513,2.0184212,6.152626,12.357744,1.9833599,5.3666396,6.28332,5.7666597,13.01664
甘G0D017_0,1,b'2021-08-18 16:49:23',1,26.848812103271484,26.45003914833069,1.9018162,5.519075,2.0186243,6.1232586,12.327242,2.13336,5.4833403,1.9499999,5.58336,11.29998
宁AW6550_0,1,b'2021-08-18 16:50:58',1,26.91530406475067,25.316700339317322,1.8904041,5.4802666,2.0113268,6.072889,12.32013,1.9833599,5.06664,1.8833401,5.41668,10.966681
甘ED8512_0,1,b'2021-08-18 16:51:06',1,26.80391550064087,26.583359241485596,1.882148,5.482722,2.0036473,6.065603,12.275708,2.23332,5.2666802,1.86666,5.43336,11.78334
宁AL399D_0,1,b'2021-08-18 16:51:14',1,26.611976623535156,25.133399963378906,1.8758085,5.451946,1.996277,6.028143,12.192943,1.8333601,5.20002,1.9000201,5.38332,10.81668
宁AC033M_0,1,b'2021-08-18 16:52:14',1,26.660213470458984,28.283280730247498,1.8885975,5.4673123,2.0050442,6.0571837,12.196512,2.14998,5.93334,1.86666,5.91666,12.41664
宁CA092警_3,1,b'2021-08-18 16:52:49',1,26.68340027332306,26.100059151649475,1.8925049,5.4607944,2.0076911,6.0548153,12.19323,1.9333199,5.1166797,1.75002,5.58336,11.716681
宁B33387_0,11,b'2021-08-18 16:56:32',1,31.74628973007202,28.116660118103027,2.154999,6.3372765,2.32568,7.2543993,14.260748,1.9499999,5.53332,2.03334,5.8000197,12.79998
吉B0J6C9_0,1,b'2021-08-18 16:59:06',1,26.72442376613617,37.166640758514404,1.8886855,5.485486,2.0078282,6.074714,12.243185,2.3500202,5.83332,2.16666,6.28332,20.53332
宁CE1399_0,11,b'2021-08-18 17:02:25',0,34.99864339828491,36.13332152366638,2.3432913,6.946325,2.55025,7.8276434,15.962828,2.16666,5.7,8.31666,6.43332,13.516681
宁B8C399_0,1,b'2021-08-18 17:03:35',1,26.928808093070984,29.333340525627136,1.9234846,5.5275984,2.0248618,6.1414094,12.325132,1.9166399,5.13336,5.93334,5.95002,10.399981
陕AV36F2_1,1,b'2021-08-18 17:03:45',1,26.895577311515808,22.74996042251587,1.9301889,5.548488,2.0297832,6.172841,12.340446,1.76664,4.61664,1.81668,4.7999997,9.75
宁CLK871_0,11,b'2021-08-18 17:07:42',1,32.064281702041626,32.01665997505188,2.2109501,6.387435,2.3737993,7.3532634,14.238159,2.76666,6.75,2.3833199,6.61668,13.5
甘AZ2Q86_0,1,b'2021-08-18 17:09:07',1,26.650720238685608,34.10003900527954,1.907433,5.4782963,2.0076957,6.075815,12.185403,1.81668,5.58336,1.73334,5.68332,19.283339
宁C8G979_0,11,b'2021-08-18 17:09:26',0,27.45782732963562,29.366639256477356,1.9352442,5.7068396,2.02885,6.380533,12.885453,2.14998,5.55,1.99998,6.4833603,13.18332
宁CW0302_0,1,b'2021-08-18 17:09:30',0,26.549803018569946,27.733320593833923,1.9035155,5.5121675,2.0060346,6.1113944,12.156843,2.13336,5.96664,1.8833401,5.66664,12.08334
宁AVZ167_0,1,b'2021-08-18 17:09:55',1,26.66648805141449,26.083320379257202,1.894197,5.49823,2.000133,6.083156,12.211932,1.9833599,5.4499803,1.8,5.33334,11.51664
宁A4X539_0,1,b'2021-08-18 17:10:02',1,26.702499389648438,27.04997956752777,1.9002293,5.4857645,2.005201,6.074766,12.227591,1.8833401,5.83332,1.9666799,5.7,11.66664
宁CAW655_0,1,b'2021-08-18 17:10:26',1,26.451215744018555,28.83336067199707,1.8878281,5.461194,1.9932935,6.036364,12.140252,2.33334,6.0833397,2.25,5.91666,12.25002
宁AXH105_0,1,b'2021-08-18 17:12:18',1,26.822678446769714,27.58332073688507,1.9089637,5.5219994,2.0139382,6.121148,12.294516,1.9333199,5.61666,1.99998,5.73336,12.3
宁A887F9_0,1,b'2021-08-18 17:12:51',1,26.68724298477173,29.15004014968872,1.9058204,5.447756,2.005661,6.045676,12.191492,2.31666,5.8000197,2.13336,6.6499796,12.25002
鲁R2870N_0,1,b'2021-08-18 17:16:06',1,26.73852503299713,28.299960494041443,1.9000472,5.536531,2.010269,6.1499085,12.300308,1.86666,6.2666397,2.33334,5.85,11.98332
宁AUQ825_0,1,b'2021-08-18 17:16:19',1,26.699892282485962,26.73330008983612,1.900459,5.5051455,2.0082066,6.112037,12.275037,1.84998,5.21664,1.84998,5.71668,12.100019
苏C705G1_0,1,b'2021-08-18 17:16:20',0,26.31968915462494,28.000019788742065,1.8763858,5.4501343,1.9848812,6.0330844,12.108753,1.9833599,6.1333203,2.11668,5.74998,12.01668
蒙BTJ269_0,1,b'2021-08-18 17:17:59',1,26.96231782436371,25.316700339317322,1.9208984,5.472332,2.0245836,6.105055,12.380698,1.9499999,5.0166597,2.11668,5.58336,10.65
宁E50928_0,1,b'2021-08-18 17:18:13',1,26.706054210662842,25.56666076183319,1.902085,5.4646378,2.006438,6.072962,12.217136,1.9499999,4.81668,2.36664,5.83332,10.60002
宁CBU793_0,1,b'2021-08-18 17:18:21',0,25.195502042770386,30.81660032272339,1.8040589,5.152217,1.9340681,5.6223803,11.48126,2.21664,5.7,2.14998,6.21666,14.533319
陕U3B819_0,11,b'2021-08-18 17:18:38',0,32.38093972206116,41.64996027946472,2.2046716,6.398082,2.3720148,7.377116,14.570165,3.0666602,8.23332,3.1666799,9.11664,18.06666
贵GRY021_0,1,b'2021-08-18 17:20:57',0,30.534650087356567,27.683279514312744,2.1306028,6.0419807,2.2774749,6.858813,13.372602,1.69998,5.13336,2.14998,6.34998,12.34998
京ABY936_0,1,b'2021-08-18 17:21:29',1,26.727527976036072,25.500000715255737,1.9084364,5.49464,2.0139742,6.10964,12.281644,1.78332,4.75002,1.9499999,5.59998,11.416679
宁DGN911_0,1,b'2021-08-18 17:21:36',1,27.00980544090271,26.399999856948853,1.9192506,5.512348,2.024726,6.1410975,12.414153,1.71666,4.75002,1.9166399,6.15,11.86668
宁A9FX72_0,1,b'2021-08-18 17:22:02',1,26.78346812725067,26.74992084503174,1.9086881,5.5159416,2.0155497,6.1322308,12.330511,1.84998,5.23332,2.01666,5.74998,11.89998
京LGJ231_0,11,b'2021-08-18 17:24:19',1,32.16525435447693,42.61667847633362,2.2029,6.4491076,2.371999,7.440702,14.454625,3.0,8.53332,3.1666799,9.150001,18.76668
宁A9Q275_0,1,b'2021-08-18 17:26:03',1,26.988637447357178,31.933318376541138,1.9209311,5.5136676,2.0247173,6.1429377,12.352727,2.03334,5.20002,7.3166404,5.66664,11.716681
宁A2AZ95_0,1,b'2021-08-18 17:26:17',1,26.595523953437805,25.583399534225464,1.8948815,5.452829,2.0007567,6.0538535,12.204213,1.9499999,5.13336,1.9000201,5.55,11.05002
宁CLL978_0,1,b'2021-08-18 17:28:49',0,28.071995973587036,28.71660053730011,1.9804047,5.652261,2.089353,6.348752,12.873299,2.0666401,5.66664,2.13336,6.11664,12.733319
宁B76080_1,16,b'2021-08-18 17:30:28',1,36.563740968704224,35.41668176651001,2.4737198,7.2085905,2.758052,8.075916,17.178885,2.48334,6.96666,2.6833198,8.13336,15.15
宁A31T21_0,1,b'2021-08-18 17:33:51',1,26.698325872421265,25.416659116744995,1.9023739,5.453252,2.0158737,6.0360756,12.223509,1.75002,5.25,1.69998,5.20002,11.51664
宁AW3457_0,1,b'2021-08-18 17:35:55',0,27.831804156303406,25.949939489364624,1.9573259,5.603353,2.0751383,6.2452154,12.82564,1.9166399,5.06664,1.9000201,5.4,11.66664
宁AZ782E_0,1,b'2021-08-18 17:36:07',1,26.400282382965088,25.666619539260864,1.8916547,5.499207,2.0081878,6.073185,12.144692,1.78332,4.45002,1.9499999,5.51664,11.9666395
闽D7397T_0,1,b'2021-08-18 17:38:42',1,26.34024739265442,26.016599535942078,1.8905399,5.429683,2.0036263,5.997298,12.086854,1.78332,5.14998,2.0666401,5.86668,11.149981
甘M8E800_0,1,b'2021-08-18 17:38:53',1,26.427336931228638,42.19998121261597,1.8998954,5.5076184,2.013456,6.084469,12.128362,1.71666,5.4,1.9000201,5.81664,27.366661
宁AJ575N_0,1,b'2021-08-18 17:39:31',0,26.74877643585205,25.96668004989624,1.9040598,5.5219407,2.0215402,6.1041784,12.317496,1.69998,4.8833404,1.8833401,5.63334,11.86668
宁C1A455_0,1,b'2021-08-18 17:42:21',1,27.028239369392395,27.483299374580383,1.9200844,5.5617113,2.038736,6.1590643,12.423571,2.14998,5.38332,1.9666799,5.7666597,12.2166605
陕ABC100_1,12,b'2021-08-18 17:44:08',0,36.35373115539551,40.43339967727661,2.4648578,7.3712783,2.7450898,8.233842,17.14684,2.4333599,6.9,2.48334,7.68336,20.93334
蒙MCV738_0,1,b'2021-08-18 17:46:18',0,26.58878982067108,30.133320093154907,1.885546,5.4935927,2.003239,6.0492663,12.239214,1.63332,4.7666397,1.81668,6.18336,15.733319
宁A5570E_0,1,b'2021-08-18 17:49:54',1,26.89144492149353,26.20001971721649,1.9209574,5.52121,2.0308146,6.116718,12.40248,1.9333199,5.50002,2.03334,5.78334,10.950001
宁CJG728_0,1,b'2021-08-18 17:51:42',1,26.620035767555237,26.400060653686523,1.8970442,5.498758,2.0110457,6.0666447,12.22337,1.81668,5.28336,1.99998,5.41668,11.88336
豫JWW887_0,1,b'2021-08-18 17:53:42',0,25.196263790130615,26.08337938785553,1.8059658,5.2330146,1.9491103,5.681921,11.562388,1.69998,4.8833404,1.9833599,6.01668,11.50002
宁CW1617_0,1,b'2021-08-18 17:54:41',1,26.923779845237732,26.76665961742401,1.9254332,5.5607986,2.0370457,6.1593285,12.373609,2.11668,5.14998,1.8833401,5.59998,12.01668
宁AX055A_0,1,b'2021-08-18 17:55:56',1,26.86245024204254,27.58332073688507,1.92608,5.5352163,2.0361414,6.1343575,12.364915,1.76664,5.05002,4.05,5.46666,11.25
宁AC2306_1,12,b'2021-08-18 17:57:23',1,36.74068808555603,36.71669840812683,2.4889514,7.3972,2.7707465,8.307984,17.369255,2.58336,7.06668,2.56668,7.4833198,17.01666
蒙B233A2_0,1,b'2021-08-18 17:58:11',1,26.465876698493958,23.86661946773529,1.8832778,5.480495,1.999476,6.032653,12.156339,1.5,4.63332,1.81668,5.14998,10.76664
宁ARG300_0,1,b'2021-08-18 17:58:47',1,26.336699724197388,48.01668047904968,1.8708941,5.4218345,1.9870116,5.965125,12.113967,2.3833199,5.78334,19.63332,7.28334,12.93336
宁A7GX27_0,1,b'2021-08-18 17:59:32',1,26.700303554534912,25.28334081172943,1.8971528,5.4897842,2.0128863,6.0604267,12.304842,1.65,4.96668,1.9000201,5.74998,11.016661
宁AH509F_0,1,b'2021-08-18 17:59:35',1,26.616352200508118,25.216619968414307,1.8925506,5.4385,2.0047677,6.006741,12.226588,1.61664,5.0833197,1.9833599,5.7666597,10.76664
蒙L31131_1,12,b'2021-08-18 18:01:03',0,36.64629936218262,37.199939489364624,2.488697,7.3725553,2.752225,8.340656,17.322863,2.44998,7.01664,2.31666,8.20002,17.21664
宁AE787S_0,1,b'2021-08-18 18:03:36',0,27.254129648208618,26.366640329360962,1.9412181,5.658669,2.0450168,6.3202715,12.597598,1.81668,4.99998,1.8,5.74998,12.0
宁ALR213_0,1,b'2021-08-18 18:03:40',1,26.656794548034668,24.466620683670044,1.9055133,5.4706516,2.0049312,6.078061,12.245894,1.63332,4.71666,1.78332,5.41668,10.91664
宁CEK443_0,1,b'2021-08-18 18:04:21',0,25.45806348323822,24.016680121421814,1.8219076,5.2563214,1.9471246,5.7500477,11.657907,1.66668,4.65,1.9499999,5.20002,10.54998
